Index,Expression,Success_P,Avg_Time_P,Std_Time_P,Success_S,Avg_Time_S,Std_Time_S
187,(((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((446.99+577.08)+995.50)+418.17)+172.43)+53.81)+321.47)+975.12)+881.10)+616.49)+403.85)+441.02)+255.24)+881.99)+687.54)+434.03)+719.84)+348.04)+431.90)+918.67)+75.36)+533.50)+454.34)+174.29)+281.74)+197.64)+726.37)+103.28)+908.35)+701.54)+787.82)+931.10)+36.55)+334.09)+5.40)+830.70)+527.84)+333.54)+760.97)+579.18)+321.71)+925.56)+895.04)+958.92)+644.44)+31.78)+94.13)+122.48)+442.02)+87.84)+305.99)+856.67)+39.86)+986.77)+693.87)+828.40)+923.93)+537.40)+18.21)+81.51)+14.18)+323.75)+302.64)+551.79)+912.90)+130.76)+606.33)+532.35)+140.81)+666.06)+492.29)+875.94)+843.48)+352.26)+509.65)+617.62)+403.02)+602.45)+401.32)+62.50)+441.57)+470.37)+524.49)+151.73)+197.26)+372.46)+966.14)+927.08)+464.09)+911.22)+945.05)+441.48)+903.92)+104.66)+990.89)+914.71)+477.13)+66.04)+900.10)+12.14)+56.30)+227.23)+117.17)+197.63)+559.67)+348.40)+514.99)+453.73)+845.67)+100.43)+986.23)+515.62)+991.96)+872.01)+933.59)+764.81)+199.10)+193.23)+588.88)+311.44)+413.16)+987.56)+891.07)+292.12)+642.88)+863.70)+239.53)+790.50)+951.23)+273.71)+187.69)+512.88)+907.57)+468.74)+90.24)+719.15)+769.45)+87.37)+470.04)+934.74)+101.15)+8.44)+816.59)+417.07)+678.06)+211.25)+474.28)+186.78)+146.65)+666.63)+23.98)+90.43)+787.35)+54.68)+64.25)+915.86)+805.89)+546.80)+97.51)+867.00)+704.23)+72.83)+64.70)+352.29)+855.27)+589.42)+445.26)+509.58)+468.06)+738.09)+25.91)+494.00)+612.37)+59.40)+416.01)+838.29)+57.76)+700.63)+436.81)+531.16)+244.15)+408.78)+305.88)+991.55)+6.50)+171.23)+863.63)+2.52),0,190.52,42.9132,0,68.89,21.329
188,((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((322.32+240.82)+409.81)+596.45)+480.76)+176.66)+148.18)+538.23)+964.10)+581.58)+693.85)+580.33)+570.66)+115.50)+184.98)+958.39)+664.85)+150.55)+327.71)+893.61)+952.18)+265.41)+665.58)+423.77)+308.63)+92.62)+585.26)+453.91)+834.07)+226.38)+811.24)+564.69)+768.36)+809.80)+355.75)+110.57)+380.11)+459.23)+255.14)+220.12)+558.99)+933.10)+574.88)+954.54)+981.40)+323.73)+904.78)+696.79)+960.74)+192.65)+851.05)+523.15)+580.70)+899.31)+780.20)+827.88)+131.87)+301.57)+555.31)+109.81)+627.34)+763.42)+851.24)+717.51)+123.55)+478.38)+207.50)+374.13)+980.65)+702.82)+226.09)+975.74)+336.90)+286.86)+201.74)+716.42)+834.18)+5.11)+930.51)+8.69)+18.44)+950.92)+85.86)+128.68)+679.77)+870.57)+648.38)+271.28)+395.53)+751.17)+916.72)+394.18)+63.14)+128.85)+502.36)+105.40)+463.43)+900.01)+432.47)+600.68)+604.61)+633.19)+991.20)+56.46)+910.11)+139.40)+946.47)+366.24)+424.62)+505.11)+301.12)+991.74)+229.06)+776.26)+644.28)+404.89)+961.70)+218.50)+359.84)+895.67)+530.94)+519.42)+813.11)+865.34)+762.12)+890.10)+896.31)+342.83)+27.60)+897.56)+263.09)+717.58)+437.24)+622.28)+583.25)+633.37)+92.51)+878.08)+853.10)+133.93)+955.81)+228.21)+559.46)+832.13)+691.38)+72.15)+679.79)+304.94)+127.16)+122.27)+936.51)+865.61)+370.53)+417.43)+733.79)+758.67)+892.77)+854.20)+591.50)+307.68)+219.18)+774.89)+495.04)+95.15)+248.23)+8.49)+721.13)+28.47)+518.78)+158.90)+580.51)+613.70)+375.21)+135.15)+385.38)+156.57)+423.46)+121.30)+715.10)+622.10)+687.82)+176.35)+858.73)+592.57)+351.49)+431.27)+423.68)+795.29)+419.75),0,186.84,27.182,0,65.24,8.4245
189,(((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((717.74+29.80)+829.98)+402.28)+76.07)+567.58)+298.14)+852.67)+860.04)+683.20)+596.92)+457.65)+699.55)+271.94)+429.49)+381.02)+790.98)+72.13)+223.43)+204.98)+25.21)+774.42)+746.13)+136.50)+151.91)+136.92)+281.07)+881.21)+503.13)+166.13)+171.20)+373.35)+817.78)+426.91)+103.30)+206.22)+898.22)+370.78)+696.47)+624.84)+701.76)+476.45)+742.96)+869.75)+810.46)+466.53)+46.89)+31.81)+705.52)+591.41)+818.58)+918.84)+17.05)+510.39)+71.19)+540.73)+970.50)+168.05)+339.22)+305.55)+369.12)+785.64)+330.19)+443.46)+150.23)+918.70)+576.71)+712.67)+775.68)+843.09)+818.20)+504.16)+357.44)+498.18)+956.82)+193.76)+547.40)+224.48)+845.66)+988.92)+704.28)+895.38)+686.23)+471.65)+984.14)+426.08)+55.74)+898.74)+149.81)+790.34)+249.27)+562.34)+273.07)+517.28)+944.82)+656.13)+548.08)+500.89)+516.18)+516.06)+363.31)+184.69)+117.95)+436.72)+882.09)+311.42)+78.15)+512.54)+205.26)+773.22)+541.28)+315.73)+494.73)+986.30)+668.58)+744.30)+381.26)+895.07)+435.93)+609.55)+664.96)+902.38)+220.06)+566.51)+363.11)+752.76)+614.01)+702.49)+671.39)+82.91)+504.32)+24.93)+917.13)+185.59)+294.18)+203.23)+740.83)+203.34)+486.96)+336.17)+79.18)+849.81)+711.99)+395.95)+742.22)+545.20)+204.74)+7.83)+586.24)+955.77)+602.68)+270.20)+321.15)+620.94)+117.94)+147.87)+216.94)+185.80)+677.73)+672.11)+78.57)+497.57)+681.18)+523.28)+784.02)+75.12)+568.53)+306.27)+428.38)+786.51)+790.89)+499.23)+548.00)+180.95)+273.60)+411.65)+642.61)+391.80)+994.30)+221.06)+311.00)+934.69)+317.17)+736.66)+75.86)+974.70)+851.12)+850.60)+968.03)+629.22),0,189.08,27.1865,0,67.25,10.8259
190,((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((346.38+544.55)+237.38)+633.02)+157.67)+931.80)+758.81)+317.79)+100.93)+411.79)+968.36)+213.23)+716.69)+363.46)+685.40)+598.17)+471.68)+606.84)+230.19)+793.20)+396.49)+775.05)+278.00)+354.16)+433.54)+491.60)+357.55)+287.62)+19.77)+305.84)+230.87)+191.18)+111.94)+364.06)+690.88)+584.21)+739.34)+153.65)+382.28)+4.74)+692.24)+473.90)+861.41)+727.81)+377.97)+483.56)+215.94)+345.45)+31.32)+453.70)+409.10)+791.07)+565.75)+552.61)+702.69)+109.64)+737.85)+12.04)+366.28)+88.80)+459.50)+746.79)+335.19)+520.66)+747.61)+85.63)+259.09)+451.18)+931.12)+263.65)+166.09)+405.04)+481.58)+834.76)+872.25)+854.60)+196.67)+465.51)+909.32)+974.82)+863.79)+765.88)+210.71)+390.40)+432.99)+183.70)+466.11)+877.93)+417.88)+230.38)+70.57)+29.11)+304.17)+148.59)+429.74)+563.45)+848.04)+67.52)+771.23)+82.18)+252.31)+511.42)+408.55)+494.37)+904.89)+414.14)+429.13)+424.10)+908.14)+170.82)+13.92)+946.50)+743.89)+517.51)+728.72)+545.94)+609.25)+666.68)+820.13)+903.46)+494.36)+698.00)+344.25)+758.05)+466.52)+738.99)+203.69)+436.53)+836.57)+222.70)+845.49)+234.80)+293.56)+871.29)+787.51)+615.27)+808.55)+331.54)+204.15)+134.93)+850.34)+642.27)+589.11)+195.11)+278.23)+260.99)+387.39)+845.57)+540.95)+766.56)+599.12)+366.67)+672.29)+126.12)+654.59)+615.61)+591.40)+682.44)+687.48)+506.86)+832.69)+52.33)+526.72)+582.35)+637.43)+298.95)+387.93)+966.98)+18.44)+857.03)+27.02)+131.63)+254.14)+262.02)+795.02)+877.02)+55.53)+232.19)+406.05)+519.76)+624.92)+37.59)+740.75)+726.16)+650.21)+120.85)+77.33)+763.12)+698.28)+53.95)+778.97),0,186.1,20.3567,0,66.78,9.23277
191,(((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((103.67+463.48)+675.22)+381.93)+63.45)+358.82)+760.82)+117.56)+872.74)+139.18)+127.70)+212.51)+630.52)+135.68)+453.60)+703.24)+420.16)+562.91)+793.90)+157.32)+108.51)+752.16)+621.76)+883.78)+621.12)+196.18)+196.09)+635.45)+79.73)+89.25)+42.39)+525.88)+531.42)+505.63)+129.03)+670.64)+364.33)+365.57)+105.06)+798.29)+877.45)+253.19)+326.74)+441.50)+369.29)+604.62)+794.56)+168.85)+882.60)+817.18)+267.07)+665.94)+379.18)+936.21)+917.70)+733.95)+421.08)+75.23)+450.73)+486.63)+730.34)+849.98)+647.65)+88.75)+542.97)+751.04)+662.72)+379.66)+974.74)+432.20)+5.21)+640.78)+566.92)+182.69)+388.30)+111.95)+622.79)+198.62)+140.55)+254.06)+905.75)+954.02)+252.71)+280.91)+333.78)+873.86)+922.99)+763.81)+366.94)+135.34)+733.65)+390.01)+981.19)+903.44)+129.07)+303.28)+221.44)+721.79)+88.48)+37.93)+443.27)+104.74)+356.12)+366.47)+269.53)+995.05)+817.00)+252.60)+519.15)+388.44)+582.20)+26.40)+662.07)+340.34)+109.97)+212.69)+693.28)+2.16)+284.79)+387.22)+18.08)+831.93)+186.97)+396.76)+284.68)+535.37)+941.26)+767.40)+768.70)+611.34)+818.88)+979.41)+8.55)+689.74)+539.75)+500.27)+75.17)+452.11)+659.47)+758.05)+469.10)+146.46)+553.45)+791.08)+649.76)+479.23)+370.22)+260.16)+461.37)+319.95)+343.19)+22.67)+27.12)+740.34)+846.49)+936.00)+329.64)+182.67)+116.28)+253.05)+48.60)+895.98)+749.68)+889.62)+776.03)+653.06)+947.53)+159.93)+952.07)+519.01)+60.46)+140.97)+200.89)+345.72)+594.50)+824.16)+603.42)+667.79)+569.06)+144.12)+160.26)+540.54)+865.86)+574.40)+19.57)+843.37)+466.48)+84.98)+248.42)+277.79)+738.30)+528.50),0,188.53,26.7032,0,66.43,8.27465
192,((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((521.09+951.45)+963.50)+467.14)+175.66)+264.16)+779.42)+712.39)+185.73)+613.40)+453.68)+43.99)+290.18)+66.26)+606.65)+45.53)+225.68)+12.41)+615.27)+830.36)+795.82)+320.58)+934.20)+139.86)+662.56)+655.41)+512.21)+798.02)+315.39)+824.18)+939.59)+610.41)+84.46)+543.23)+111.41)+494.47)+573.26)+850.59)+838.09)+707.33)+31.21)+576.41)+702.94)+253.65)+75.91)+740.91)+400.58)+611.64)+815.94)+541.77)+450.72)+212.48)+93.16)+751.15)+592.18)+785.19)+621.64)+825.17)+710.56)+305.86)+617.29)+737.93)+369.12)+755.67)+540.46)+475.07)+520.22)+420.18)+963.02)+531.79)+723.81)+137.86)+944.41)+691.20)+992.74)+900.91)+545.63)+435.70)+795.66)+722.34)+361.61)+506.97)+698.51)+924.10)+346.74)+691.11)+412.36)+606.89)+918.53)+673.21)+640.18)+512.80)+689.30)+33.56)+54.58)+322.32)+155.74)+462.51)+410.99)+495.18)+464.02)+842.87)+116.20)+25.76)+950.36)+647.38)+529.24)+995.28)+691.22)+351.57)+776.96)+294.05)+85.60)+640.73)+782.07)+310.21)+775.38)+759.43)+658.69)+533.49)+412.35)+342.52)+703.58)+81.03)+897.37)+168.29)+466.94)+913.47)+683.31)+369.02)+164.40)+145.83)+45.36)+316.75)+652.70)+962.30)+373.37)+270.72)+913.32)+250.11)+665.30)+736.55)+195.77)+309.55)+562.60)+622.65)+958.42)+158.69)+53.45)+267.94)+258.29)+32.09)+371.10)+133.82)+108.54)+232.54)+279.66)+182.85)+107.57)+916.45)+691.98)+186.95)+117.19)+623.34)+557.65)+499.90)+788.92)+327.61)+130.61)+92.33)+832.50)+843.61)+612.03)+467.52)+587.14)+124.81)+749.05)+238.87)+630.90)+482.19)+156.00)+881.88)+774.58)+441.70)+644.57)+248.19)+332.66)+38.51)+242.08)+703.94)+109.64)+797.89)+169.95),0,198.89,44.937,0,69.96,16.5584
193,(((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((370.31+852.61)+849.74)+601.67)+261.48)+770.77)+309.64)+49.53)+487.02)+413.58)+97.25)+500.88)+323.75)+264.92)+539.65)+895.25)+437.12)+668.24)+149.07)+385.76)+538.13)+283.61)+656.18)+363.47)+765.35)+256.68)+980.05)+717.94)+447.52)+461.29)+957.24)+378.13)+290.79)+242.10)+907.26)+329.84)+668.56)+441.73)+130.37)+193.31)+21.83)+828.15)+702.81)+157.51)+310.11)+967.46)+135.75)+562.44)+977.07)+582.20)+113.60)+256.10)+294.84)+389.74)+305.25)+336.54)+173.27)+195.46)+107.77)+366.32)+812.07)+524.19)+12.64)+487.13)+204.91)+860.81)+713.84)+541.89)+628.52)+575.09)+608.14)+30.11)+67.50)+463.17)+491.77)+115.61)+124.93)+624.55)+822.88)+134.70)+941.15)+964.01)+42.33)+499.37)+903.59)+555.97)+119.08)+387.01)+458.50)+946.66)+529.93)+602.41)+622.52)+737.20)+155.96)+195.74)+856.70)+523.10)+787.50)+544.49)+180.80)+637.01)+172.36)+788.04)+583.46)+170.76)+936.61)+638.42)+915.68)+868.20)+785.72)+594.98)+870.78)+259.53)+990.57)+491.64)+49.89)+514.97)+133.39)+872.46)+418.99)+977.68)+819.82)+773.50)+288.83)+321.86)+483.62)+284.17)+69.69)+357.36)+68.86)+342.10)+749.37)+732.46)+476.68)+548.42)+277.70)+319.91)+672.08)+657.34)+870.74)+491.52)+55.88)+185.77)+253.80)+533.20)+449.48)+337.23)+745.46)+942.08)+471.25)+331.14)+440.82)+861.48)+887.85)+40.46)+60.02)+797.15)+638.15)+380.88)+453.76)+416.30)+783.64)+681.48)+614.04)+116.77)+624.21)+50.64)+149.05)+58.64)+521.66)+492.35)+997.96)+758.48)+709.28)+885.81)+792.62)+486.77)+153.86)+841.46)+391.72)+688.60)+245.71)+652.67)+498.58)+627.89)+899.77)+434.36)+258.53)+114.55)+295.99)+782.43)+318.21)+73.82),0,192.5,38.1116,0,69.7,14.8925
194,((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((741.06+18.96)+630.96)+621.33)+612.60)+992.13)+759.94)+245.87)+373.10)+639.12)+771.07)+309.68)+727.78)+814.82)+682.02)+634.98)+175.21)+764.76)+245.45)+313.74)+80.37)+792.87)+725.28)+810.70)+504.59)+626.37)+375.83)+534.33)+511.39)+905.56)+823.80)+662.04)+887.46)+544.32)+355.12)+444.75)+893.20)+992.51)+103.46)+832.37)+666.11)+247.85)+665.54)+736.89)+894.65)+391.51)+156.43)+137.32)+881.08)+355.64)+249.37)+115.63)+446.35)+749.97)+777.86)+436.97)+158.83)+398.83)+117.68)+794.43)+927.68)+458.51)+165.90)+297.99)+374.30)+788.67)+145.82)+859.65)+56.58)+894.01)+653.32)+339.60)+588.18)+591.63)+469.25)+640.89)+408.82)+74.97)+78.45)+585.90)+261.04)+367.28)+902.80)+349.71)+597.68)+188.31)+932.64)+846.42)+704.13)+281.78)+904.96)+585.51)+689.88)+872.68)+73.39)+443.25)+635.34)+114.20)+426.06)+810.57)+214.45)+301.88)+657.66)+250.03)+227.91)+506.38)+722.30)+626.32)+531.78)+578.49)+744.21)+864.79)+475.55)+570.67)+266.74)+21.20)+275.64)+620.00)+344.65)+495.03)+983.78)+333.97)+989.15)+671.10)+217.92)+510.60)+666.96)+656.72)+546.54)+760.61)+517.08)+570.99)+688.73)+427.76)+308.77)+551.64)+495.22)+134.93)+788.22)+626.84)+349.67)+889.02)+704.67)+381.92)+994.27)+696.31)+965.38)+109.05)+743.13)+758.93)+300.33)+727.28)+329.59)+385.18)+678.74)+581.93)+517.46)+980.02)+246.51)+137.31)+819.11)+707.90)+610.82)+65.24)+462.59)+812.18)+231.54)+507.28)+810.59)+565.79)+164.73)+536.18)+513.10)+681.97)+803.21)+602.16)+542.32)+826.73)+877.29)+535.97)+985.15)+340.90)+547.28)+212.99)+792.58)+842.64)+199.28)+256.63)+109.92)+346.66)+247.80)+739.63)+895.79)+495.80)+870.36),0,194.2,36.5223,0,69.39,14.2453
195,(((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((62.87+732.86)+173.67)+907.58)+729.48)+403.19)+466.07)+157.24)+760.65)+314.29)+273.17)+158.06)+447.49)+45.11)+172.28)+553.92)+652.72)+278.71)+314.61)+638.29)+679.51)+496.76)+966.25)+703.34)+17.41)+583.94)+261.69)+228.15)+442.93)+256.67)+769.30)+668.38)+507.40)+930.54)+601.07)+245.16)+473.36)+773.00)+813.64)+919.54)+724.61)+597.66)+895.53)+235.52)+406.92)+61.34)+992.20)+860.75)+693.46)+39.69)+73.43)+146.84)+14.03)+788.27)+531.57)+117.98)+864.26)+659.92)+274.57)+676.21)+53.95)+726.65)+773.56)+241.90)+599.09)+832.95)+321.29)+865.56)+550.19)+21.09)+450.73)+427.79)+829.25)+209.17)+515.96)+744.65)+407.81)+69.61)+957.78)+429.28)+953.55)+263.58)+32.93)+443.31)+653.79)+258.11)+102.24)+410.89)+747.82)+679.75)+620.61)+594.50)+748.50)+27.62)+231.14)+798.23)+883.23)+481.81)+760.24)+280.65)+816.05)+343.34)+528.78)+268.41)+142.98)+39.83)+464.16)+126.53)+527.41)+102.72)+472.35)+799.59)+630.22)+143.85)+626.96)+249.83)+817.06)+365.24)+588.80)+19.07)+578.20)+880.70)+994.79)+438.21)+912.44)+386.23)+308.83)+575.01)+113.32)+575.65)+962.17)+205.27)+14.96)+348.94)+697.32)+821.36)+567.96)+660.96)+811.36)+475.77)+323.16)+295.40)+838.21)+878.44)+929.02)+48.84)+836.03)+212.98)+543.78)+387.89)+261.69)+227.58)+972.21)+853.08)+746.49)+309.14)+742.34)+543.33)+722.81)+335.82)+175.47)+160.85)+415.67)+90.04)+235.42)+748.42)+757.12)+912.77)+852.65)+455.42)+179.56)+801.76)+245.83)+633.37)+82.00)+222.83)+75.16)+166.80)+449.41)+166.02)+378.54)+116.82)+396.31)+779.59)+636.50)+728.75)+140.70)+691.92)+137.53)+478.25)+16.90)+78.77)+806.57)+989.54)+209.11)+518.45),0,205.03,49.5194,0,72.76,20.5609
196,((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((595.87+731.47)+817.05)+109.54)+986.19)+881.99)+561.09)+309.52)+160.25)+396.50)+44.41)+414.05)+22.54)+795.13)+741.61)+275.86)+422.18)+506.73)+650.24)+556.27)+182.18)+865.22)+698.37)+559.21)+573.30)+430.90)+102.00)+330.76)+21.19)+201.53)+88.68)+517.85)+536.93)+210.81)+9.43)+523.68)+501.10)+960.25)+903.57)+285.79)+303.10)+135.68)+397.29)+288.86)+839.86)+575.21)+533.63)+745.98)+622.50)+320.53)+84.12)+768.39)+323.67)+995.38)+400.42)+889.12)+423.27)+896.36)+122.58)+137.43)+855.81)+575.73)+317.45)+340.97)+677.39)+874.99)+934.29)+545.74)+190.06)+306.25)+211.36)+375.18)+610.91)+589.72)+445.27)+661.68)+773.44)+171.92)+432.58)+292.49)+865.19)+324.48)+472.92)+284.64)+879.50)+680.00)+774.59)+511.70)+118.54)+382.19)+499.44)+108.68)+613.05)+470.99)+875.67)+424.95)+63.21)+412.89)+512.64)+3.80)+814.63)+422.35)+409.30)+69.73)+902.11)+756.60)+250.56)+91.81)+996.02)+130.84)+88.93)+656.32)+746.23)+971.10)+319.44)+847.32)+834.44)+447.63)+382.88)+35.75)+886.08)+281.73)+983.60)+299.40)+53.33)+285.90)+50.36)+473.04)+307.89)+765.41)+256.68)+89.39)+432.38)+9.48)+262.29)+248.32)+456.93)+551.12)+661.06)+357.35)+924.29)+576.08)+207.86)+547.22)+200.27)+934.33)+269.55)+330.86)+708.87)+10.16)+820.36)+832.30)+464.01)+569.75)+710.47)+911.23)+978.05)+136.33)+291.56)+232.26)+670.33)+265.60)+864.27)+838.55)+493.05)+612.08)+284.56)+606.07)+298.03)+988.22)+7.38)+94.11)+751.94)+916.98)+709.46)+974.15)+524.58)+636.15)+706.46)+522.71)+219.36)+823.47)+15.04)+769.49)+858.17)+232.18)+236.10)+176.69)+655.35)+449.97)+700.19)+27.43)+76.37)+573.52)+155.88)+906.88)+950.67),0,193.89,27.6021,0,69.65,10.6944
197,(((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((927.43+366.48)+370.29)+544.07)+235.52)+373.05)+897.33)+487.97)+281.63)+409.63)+603.29)+511.38)+699.21)+698.48)+372.11)+118.08)+603.34)+277.21)+66.40)+946.07)+663.47)+990.56)+416.60)+734.04)+15.54)+137.27)+167.42)+819.35)+866.85)+186.05)+0.27)+518.65)+920.44)+800.03)+157.47)+557.73)+713.74)+773.71)+690.66)+931.47)+159.79)+526.46)+275.41)+814.16)+622.88)+716.53)+763.02)+150.69)+640.19)+626.95)+167.94)+537.18)+466.75)+732.47)+675.47)+608.24)+652.88)+33.26)+959.91)+220.67)+803.99)+655.33)+184.59)+385.33)+206.56)+709.05)+969.27)+468.83)+670.99)+326.99)+665.61)+865.07)+198.35)+654.31)+31.60)+67.36)+66.75)+884.11)+277.17)+371.83)+361.99)+957.94)+167.31)+922.58)+763.13)+946.98)+930.25)+649.29)+628.92)+207.98)+541.28)+318.70)+347.56)+360.71)+496.98)+663.08)+366.80)+724.98)+725.65)+62.89)+913.56)+249.66)+78.87)+502.38)+465.94)+14.72)+370.39)+68.10)+589.00)+397.44)+837.52)+252.11)+203.99)+407.74)+929.61)+900.48)+446.84)+58.03)+322.25)+999.93)+830.42)+861.40)+585.05)+865.64)+731.27)+520.24)+605.51)+777.85)+265.82)+558.94)+66.04)+897.94)+707.71)+509.23)+639.80)+73.41)+764.89)+575.35)+981.74)+29.18)+478.49)+999.09)+741.51)+639.79)+973.72)+236.55)+674.76)+696.36)+640.11)+376.38)+744.77)+362.75)+762.17)+855.61)+187.09)+349.01)+859.78)+260.57)+382.07)+423.71)+261.90)+702.68)+907.05)+750.66)+412.67)+748.97)+876.09)+482.00)+949.86)+243.13)+253.90)+287.31)+750.86)+646.88)+82.23)+997.46)+355.77)+346.88)+32.08)+206.33)+737.23)+594.09)+812.66)+398.24)+216.14)+630.22)+98.70)+785.46)+162.72)+864.45)+831.05)+413.26)+618.68)+207.65)+19.74)+751.47)+14.72)+399.39),0,196.42,32.3501,0,71.66,16.3739
198,((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((547.14+862.33)+154.83)+272.90)+714.85)+551.33)+280.38)+402.09)+872.36)+705.54)+15.11)+879.82)+124.17)+959.24)+930.32)+864.66)+395.11)+669.68)+237.57)+808.53)+957.52)+13.25)+756.59)+960.53)+695.99)+529.60)+932.90)+333.41)+685.75)+413.89)+281.29)+632.53)+932.67)+397.96)+435.13)+300.05)+897.05)+758.27)+181.66)+200.87)+27.72)+819.56)+313.10)+272.61)+736.63)+600.44)+580.23)+850.22)+689.68)+489.42)+734.49)+574.12)+228.46)+697.91)+778.36)+940.47)+464.86)+937.89)+200.36)+520.45)+243.85)+327.87)+579.21)+749.57)+964.90)+82.40)+902.99)+496.54)+311.54)+976.26)+977.68)+897.23)+813.77)+981.07)+830.31)+84.37)+9.48)+387.99)+8.27)+989.61)+389.54)+968.42)+279.80)+554.92)+501.16)+66.73)+584.52)+10.64)+800.10)+234.94)+628.10)+409.65)+54.67)+821.77)+480.57)+886.19)+189.76)+370.19)+854.53)+120.89)+807.31)+424.15)+762.29)+810.41)+511.97)+645.94)+361.88)+66.22)+37.00)+804.54)+981.09)+245.26)+86.36)+448.06)+559.34)+794.43)+986.71)+648.05)+696.85)+895.94)+37.57)+397.81)+3.36)+536.20)+989.37)+282.53)+409.49)+297.29)+559.79)+369.06)+730.36)+169.45)+888.63)+142.39)+182.71)+776.90)+357.75)+693.85)+553.62)+632.19)+234.53)+812.08)+623.81)+357.15)+587.28)+362.44)+454.98)+845.32)+372.81)+897.50)+339.04)+314.01)+628.05)+718.50)+821.06)+560.16)+628.77)+678.69)+685.06)+813.09)+632.52)+775.99)+142.97)+972.19)+583.06)+429.73)+414.32)+395.49)+8.10)+192.97)+202.47)+985.01)+76.26)+641.37)+501.36)+331.75)+782.05)+950.16)+379.43)+136.58)+459.37)+576.74)+194.98)+54.95)+532.28)+49.88)+350.70)+155.22)+716.75)+352.72)+193.36)+866.50)+307.01)+918.42)+890.30)+279.74)+575.56)+520.04)+394.74),0,205.89,44.4101,0,71.48,15.9535
